
0 , 1 , 0
1 , 1 , 0
2 , 1 , 0
3 , 1 , 0
4 , 1 , 0
5 , 1 , 1
6 , 1 , 0.1
7 , 1 , 0.21
8 , 1 , 0.241
9 , 1 , 0.2861
10 , 1 , 0.33881
11 , 1 , 0.301301
12 , 1 , 0.255312
13 , 1 , 0.279973
14 , 1 , 0.288402
15 , 1 , 0.292529
16 , 1 , 0.288132
17 , 1 , 0.282187
18 , 1 , 0.283557
19 , 1 , 0.286603
20 , 1 , 0.286781
21 , 1 , 0.286027
22 , 1 , 0.285242
23 , 1 , 0.285337
24 , 1 , 0.28582
25 , 1 , 0.28592
26 , 1 , 0.285755
27 , 1 , 0.285642
28 , 1 , 0.285655
29 , 1 , 0.285726
30 , 1 , 0.285749
31 , 1 , 0.285722
32 , 1 , 0.285702
33 , 1 , 0.285705
34 , 1 , 0.285716
35 , 1 , 0.28572
36 , 1 , 0.285716
37 , 1 , 0.285712
38 , 1 , 0.285713
39 , 1 , 0.285715
40 , 1 , 0.285715
41 , 1 , 0.285715
42 , 1 , 0.285714
43 , 1 , 0.285714
44 , 1 , 0.285714
45 , 1 , 0.285714
46 , 1 , 0.285714
47 , 1 , 0.285714
48 , 1 , 0.285714
49 , 1 , 0.285714
50 , 1 , 0.285714
51 , 1 , 0.285714
52 , 1 , 0.285714
53 , 1 , 0.285714
54 , 1 , 0.285714
55 , 1 , 0.285714
56 , 1 , 0.285714
57 , 1 , 0.285714
58 , 1 , 0.285714
59 , 1 , 0.285714
60 , 1 , 0.285714
61 , 1 , 0.285714
62 , 1 , 0.285714
63 , 1 , 0.285714
64 , 1 , 0.285714
65 , 1 , 0.285714
66 , 1 , 0.285714
67 , 1 , 0.285714
68 , 1 , 0.285714
69 , 1 , 0.285714
70 , 1 , 0.285714
71 , 1 , 0.285714
72 , 1 , 0.285714
73 , 1 , 0.285714
74 , 1 , 0.285714
75 , 1 , 0.285714
76 , 1 , 0.285714
77 , 1 , 0.285714
78 , 1 , 0.285714
79 , 1 , 0.285714
80 , 1 , 0.285714
81 , 1 , 0.285714
82 , 1 , 0.285714
83 , 1 , 0.285714
84 , 1 , 0.285714
85 , 1 , 0.285714
86 , 1 , 0.285714
87 , 1 , 0.285714
88 , 1 , 0.285714
89 , 1 , 0.285714
90 , 1 , 0.285714
91 , 1 , 0.285714
92 , 1 , 0.285714
93 , 1 , 0.285714
94 , 1 , 0.285714
95 , 1 , 0.285714
96 , 1 , 0.285714
97 , 1 , 0.285714
98 , 1 , 0.285714
99 , 1 , 0.285714
