
0 , 1 , 0
1 , 1 , 0
2 , 1 , 0
3 , 1 , 0
4 , 1 , 1.11111
5 , 1 , 0.493827
6 , 1 , 0.342936
7 , 1 , 0.330742
8 , 1 , 0.363427
9 , 1 , 0.414703
10 , 1 , 0.477873
11 , 1 , 0.428569
12 , 1 , 0.404884
13 , 1 , 0.403872
14 , 1 , 0.411661
15 , 1 , 0.419616
16 , 1 , 0.422814
17 , 1 , 0.417762
18 , 1 , 0.414877
19 , 1 , 0.415026
20 , 1 , 0.416315
21 , 1 , 0.417262
22 , 1 , 0.417315
23 , 1 , 0.416723
24 , 1 , 0.416409
25 , 1 , 0.416475
26 , 1 , 0.416658
27 , 1 , 0.416758
28 , 1 , 0.416735
29 , 1 , 0.416662
30 , 1 , 0.416632
31 , 1 , 0.416646
32 , 1 , 0.41667
33 , 1 , 0.416679
34 , 1 , 0.416673
35 , 1 , 0.416665
36 , 1 , 0.416662
37 , 1 , 0.416665
38 , 1 , 0.416668
39 , 1 , 0.416668
40 , 1 , 0.416667
41 , 1 , 0.416666
42 , 1 , 0.416666
43 , 1 , 0.416666
44 , 1 , 0.416667
45 , 1 , 0.416667
46 , 1 , 0.416667
47 , 1 , 0.416667
48 , 1 , 0.416667
49 , 1 , 0.416667
50 , 1 , 0.416667
51 , 1 , 0.416667
52 , 1 , 0.416667
53 , 1 , 0.416667
54 , 1 , 0.416667
55 , 1 , 0.416667
56 , 1 , 0.416667
57 , 1 , 0.416667
58 , 1 , 0.416667
59 , 1 , 0.416667
60 , 1 , 0.416667
61 , 1 , 0.416667
62 , 1 , 0.416667
63 , 1 , 0.416667
64 , 1 , 0.416667
65 , 1 , 0.416667
66 , 1 , 0.416667
67 , 1 , 0.416667
68 , 1 , 0.416667
69 , 1 , 0.416667
70 , 1 , 0.416667
71 , 1 , 0.416667
72 , 1 , 0.416667
73 , 1 , 0.416667
74 , 1 , 0.416667
75 , 1 , 0.416667
76 , 1 , 0.416667
77 , 1 , 0.416667
78 , 1 , 0.416667
79 , 1 , 0.416667
80 , 1 , 0.416667
81 , 1 , 0.416667
82 , 1 , 0.416667
83 , 1 , 0.416667
84 , 1 , 0.416667
85 , 1 , 0.416667
86 , 1 , 0.416667
87 , 1 , 0.416667
88 , 1 , 0.416667
89 , 1 , 0.416667
90 , 1 , 0.416667
91 , 1 , 0.416667
92 , 1 , 0.416667
93 , 1 , 0.416667
94 , 1 , 0.416667
95 , 1 , 0.416667
96 , 1 , 0.416667
97 , 1 , 0.416667
98 , 1 , 0.416667
99 , 1 , 0.416667
